STATION,NAME,year,month,day,DAPR,DASF,MDPR,MDSF,PRCP,SN02,SN32,SNOW,SNWD,SX02,SX32,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT14,WT16,WT18
USC00097600,"ROME, GA US",1893,02,15,NA,NA,NA,NA,1.65,NA,NA,NA,NA,NA,NA,60,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
USC00097600,"ROME, GA US",1893,02,16,NA,NA,NA,NA,1.85,NA,NA,NA,NA,NA,NA,65,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,17,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,66,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
USC00097600,"ROME, GA US",1893,02,18,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,52,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,21,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,53,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,22,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,45,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,02,27,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,50,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
USC00097600,"ROME, GA US",1893,02,28,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,58,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,01,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,60,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,02,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,03,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,62,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,04,NA,NA,NA,NA,0.72,NA,NA,0,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,05,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,06,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,07,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,62,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,08,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,66,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,09,NA,NA,NA,NA,1.54,NA,NA,NA,NA,NA,NA,73,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,10,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,73,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,11,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,67,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,12,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,68,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,13,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,72,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,54,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,15,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,51,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USC00097600,"ROME, GA US",1893,03,17,NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,43,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
