STATION,NAME,year,month,day,DAPR,DASF,MDPR,MDSF,PRCP,SN02,SN32,SNOW,SNWD,SX02,SX32,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT14,WT16,WT18
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,04,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,05,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,06,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,07,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,08,01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,08,02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",1930,08,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
